customer_id,credit_score,credit_score_bins,churn,churn_num,country,gender,age,age_bins,tenure,tenure_bins,balance_owed,number_of_products,credit_card,active_member,salary
15808228,768,Very Good,No,0,Spain,Female,44,40-50 Years Old,6,5+ Years,"$60,603.40",1,Yes,Yes,"$178,045.97"
15682834,715,Good,No,0,Spain,Female,35,30-40 Years Old,4,3-5 Years,"$40,169.88",2,Yes,Yes,"$199,857.47"
15571752,668,Fair,No,0,Germany,Female,32,30-40 Years Old,10,5+ Years,"$92,041.87",1,Yes,Yes,"$43,595.90"
15743067,625,Fair,No,0,Germany,Male,26,20-30 Years Old,3,1-3 Years,"$130,483.95",1,Yes,No,"$122,810.53"
15714466,846,Excellent,Yes,1,France,Female,41,40-50 Years Old,5,3-5 Years,$0.00,3,Yes,No,"$3,440.47"
15617982,661,Fair,No,0,Spain,Female,42,40-50 Years Old,3,1-3 Years,$0.00,2,Yes,No,"$35,989.41"
15696637,571,Poor,No,0,France,Female,23,20-30 Years Old,10,5+ Years,"$151,097.28",1,No,Yes,"$17,163.75"
15690647,582,Fair,Yes,1,Spain,Female,46,40-50 Years Old,8,5+ Years,"$67,563.31",1,Yes,No,"$44,506.09"
15672756,716,Good,No,0,France,Female,35,30-40 Years Old,8,5+ Years,"$112,808.18",1,No,Yes,"$17,848.30"
15704586,758,Very Good,No,0,France,Female,42,40-50 Years Old,7,5+ Years,$0.00,2,No,Yes,"$76,209.56"
15674526,725,Good,No,0,France,Male,66,60+ Years Old,4,3-5 Years,"$86,459.80",1,Yes,Yes,"$141,476.56"
15775295,630,Fair,Yes,1,France,Female,40,30-40 Years Old,0,0-1 Year,"$118,633.08",1,No,Yes,"$60,032.46"
15684196,627,Fair,Yes,1,France,Female,55,50-60 Years Old,2,1-3 Years,"$159,441.27",1,Yes,No,"$100,686.11"
15727281,653,Fair,No,0,France,Female,27,20-30 Years Old,9,5+ Years,$0.00,2,Yes,No,"$96,429.29"
15787835,775,Very Good,Yes,1,Germany,Female,38,30-40 Years Old,4,3-5 Years,"$125,212.65",2,Yes,Yes,"$15,795.88"
15730540,794,Very Good,No,0,Spain,Male,45,40-50 Years Old,8,5+ Years,"$88,656.37",2,Yes,No,"$116,547.31"
15646276,831,Excellent,No,0,France,Female,32,30-40 Years Old,2,1-3 Years,"$146,033.62",1,Yes,No,"$191,260.74"
15582180,561,Poor,No,0,France,Male,29,20-30 Years Old,9,5+ Years,"$120,268.13",1,Yes,Yes,"$173,870.39"
15697095,705,Good,No,0,Spain,Male,46,40-50 Years Old,7,5+ Years,$0.00,2,Yes,No,"$117,273.35"
15748797,636,Fair,Yes,1,Spain,Female,33,30-40 Years Old,0,0-1 Year,$0.00,1,Yes,No,"$92,277.47"
15754796,487,Poor,Yes,1,Germany,Female,46,40-50 Years Old,4,3-5 Years,"$135,070.58",2,Yes,Yes,"$44,244.49"
15628947,693,Good,Yes,1,France,Female,38,30-40 Years Old,3,1-3 Years,$0.00,2,No,No,"$78,133.48"
15775546,517,Poor,No,0,Spain,Female,29,20-30 Years Old,5,3-5 Years,$0.00,2,Yes,No,"$103,402.88"
15670481,684,Good,No,0,France,Female,27,20-30 Years Old,9,5+ Years,"$122,550.05",2,No,Yes,"$137,835.82"
15619029,620,Fair,No,0,Spain,Female,43,40-50 Years Old,2,1-3 Years,$0.00,2,Yes,No,"$20,670.10"
15613282,757,Very Good,No,0,France,Male,29,20-30 Years Old,8,5+ Years,"$130,306.49",1,Yes,No,"$77,469.38"
15721487,739,Good,No,0,France,Female,27,20-30 Years Old,6,5+ Years,$0.00,1,Yes,Yes,"$57,572.38"
15797276,662,Fair,Yes,1,Spain,Female,41,40-50 Years Old,4,3-5 Years,"$90,350.77",1,Yes,No,"$75,884.65"
15612494,359,Poor,Yes,1,France,Female,44,40-50 Years Old,6,5+ Years,"$128,747.69",1,Yes,No,"$146,955.71"
15629617,572,Poor,No,0,Spain,Male,23,20-30 Years Old,2,1-3 Years,"$126,873.52",1,No,Yes,"$67,040.12"
15600821,721,Good,No,0,France,Male,69,60+ Years Old,2,1-3 Years,"$108,424.19",1,Yes,Yes,"$178,418.35"
15579062,707,Good,No,0,France,Male,32,30-40 Years Old,9,5+ Years,$0.00,2,No,No,"$30,807.02"
15814268,444,Poor,No,0,France,Female,40,30-40 Years Old,5,3-5 Years,"$84,350.07",1,Yes,No,"$143,835.76"
15710164,523,Poor,Yes,1,France,Female,73,60+ Years Old,7,5+ Years,$0.00,2,No,No,"$130,883.90"
15693904,685,Good,No,0,Germany,Female,30,20-30 Years Old,4,3-5 Years,"$84,958.60",2,No,Yes,"$194,343.72"
15588986,673,Good,No,0,Germany,Female,29,20-30 Years Old,4,3-5 Years,"$99,097.36",1,Yes,Yes,"$9,796.69"
15797733,503,Poor,No,0,Germany,Male,30,20-30 Years Old,10,5+ Years,"$136,622.55",2,No,No,"$47,310.24"
15620507,485,Poor,No,0,Germany,Female,30,20-30 Years Old,5,3-5 Years,"$156,771.68",1,Yes,Yes,"$141,148.21"
15685150,799,Very Good,No,0,Germany,Male,28,20-30 Years Old,7,5+ Years,"$167,658.33",2,Yes,Yes,"$111,138.25"
15667651,585,Fair,No,0,Spain,Female,33,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$114,182.07"
15774166,607,Fair,No,0,Germany,Female,24,20-30 Years Old,2,1-3 Years,"$109,483.54",2,No,Yes,"$127,560.77"
15649280,521,Poor,No,0,Germany,Female,40,30-40 Years Old,9,5+ Years,"$134,504.78",1,Yes,No,"$18,082.06"
15705657,535,Poor,No,0,France,Female,44,40-50 Years Old,2,1-3 Years,"$114,427.86",1,Yes,Yes,"$136,330.26"
15753969,724,Good,No,0,Spain,Male,45,40-50 Years Old,5,3-5 Years,"$83,888.54",1,No,Yes,"$34,121.81"
15742378,520,Poor,No,0,Germany,Male,32,30-40 Years Old,5,3-5 Years,"$110,029.77",1,Yes,No,"$56,246.69"
15794874,696,Good,No,0,Spain,Male,41,40-50 Years Old,9,5+ Years,"$127,523.75",1,No,Yes,"$191,417.42"
15589221,657,Fair,No,0,Germany,Male,30,20-30 Years Old,1,0-1 Year,"$139,762.13",2,Yes,Yes,"$23,317.88"
15596671,603,Fair,Yes,1,Spain,Female,42,40-50 Years Old,8,5+ Years,"$91,611.12",1,No,No,"$144,675.30"
15583668,726,Good,No,0,France,Female,42,40-50 Years Old,2,1-3 Years,"$109,471.79",1,No,Yes,"$175,161.05"
15710206,591,Fair,No,0,France,Female,39,30-40 Years Old,4,3-5 Years,"$150,500.64",1,Yes,No,"$14,928.80"
15799966,792,Very Good,Yes,1,Germany,Female,59,50-60 Years Old,9,5+ Years,"$101,609.77",1,No,No,"$161,479.19"
15794560,550,Poor,No,0,France,Male,57,50-60 Years Old,5,3-5 Years,$0.00,1,Yes,Yes,"$133,501.94"
15626485,601,Fair,No,0,France,Female,26,20-30 Years Old,8,5+ Years,"$78,892.23",1,Yes,Yes,"$23,703.52"
15703143,820,Excellent,No,0,France,Female,29,20-30 Years Old,3,1-3 Years,"$82,344.84",1,No,Yes,"$115,985.38"
15809772,667,Fair,No,0,France,Male,48,40-50 Years Old,2,1-3 Years,$0.00,1,Yes,No,"$43,229.20"
15687959,573,Poor,No,0,Spain,Female,44,40-50 Years Old,4,3-5 Years,$0.00,1,Yes,Yes,"$94,862.93"
15585282,755,Very Good,No,0,France,Male,62,60+ Years Old,1,0-1 Year,"$127,706.33",2,No,Yes,"$142,377.69"
15714993,552,Poor,No,0,France,Female,41,40-50 Years Old,9,5+ Years,"$124,349.34",1,Yes,No,"$135,635.25"
15596021,598,Fair,No,0,Spain,Male,44,40-50 Years Old,8,5+ Years,$0.00,2,Yes,No,"$148,487.90"
15646615,576,Poor,No,0,Germany,Male,28,20-30 Years Old,1,0-1 Year,"$119,336.29",2,No,Yes,"$58,976.85"
15742632,670,Good,No,0,France,Female,31,30-40 Years Old,9,5+ Years,$0.00,1,No,Yes,"$76,254.83"
15574068,504,Poor,Yes,1,Germany,Male,56,50-60 Years Old,9,5+ Years,"$104,217.30",1,No,No,"$55,857.48"
15806967,778,Very Good,No,0,France,Female,65,60+ Years Old,7,5+ Years,$0.00,1,Yes,Yes,"$77,867.23"
15796334,558,Poor,Yes,1,Germany,Male,39,30-40 Years Old,10,5+ Years,"$144,757.02",1,Yes,No,"$22,878.16"
15688713,627,Fair,No,0,Spain,Male,44,40-50 Years Old,6,5+ Years,$0.00,1,Yes,Yes,"$114,469.55"
15796179,683,Good,No,0,France,Male,43,40-50 Years Old,8,5+ Years,$0.00,1,Yes,No,"$96,754.80"
15598751,556,Poor,Yes,1,France,Female,43,40-50 Years Old,6,5+ Years,$0.00,3,No,No,"$125,154.57"
15703019,583,Fair,No,0,France,Female,38,30-40 Years Old,10,5+ Years,$0.00,2,No,Yes,"$113,597.64"
15646302,705,Good,No,0,France,Female,24,20-30 Years Old,7,5+ Years,"$100,169.51",1,Yes,No,"$121,408.55"
15680855,637,Fair,No,0,France,Male,33,30-40 Years Old,2,1-3 Years,"$145,731.83",1,No,Yes,"$109,219.43"
15697311,697,Good,Yes,1,Spain,Male,56,50-60 Years Old,5,3-5 Years,"$110,802.03",1,Yes,Yes,"$50,230.31"
15585367,555,Poor,Yes,1,Germany,Female,46,40-50 Years Old,4,3-5 Years,"$120,392.99",1,Yes,No,"$177,719.88"
15726556,594,Fair,No,0,Germany,Female,26,20-30 Years Old,6,5+ Years,"$135,067.52",2,No,No,"$131,211.86"
15676242,632,Fair,Yes,1,Spain,Male,31,30-40 Years Old,3,1-3 Years,"$136,556.44",1,Yes,No,"$82,152.83"
15684198,551,Poor,No,0,France,Female,38,30-40 Years Old,10,5+ Years,$0.00,2,Yes,Yes,$216.27
15774882,687,Good,Yes,1,France,Female,35,30-40 Years Old,3,1-3 Years,"$99,587.43",1,Yes,Yes,"$1,713.10"
15714227,672,Good,No,0,France,Female,53,50-60 Years Old,7,5+ Years,$0.00,1,Yes,Yes,"$136,910.18"
15608653,521,Poor,Yes,1,Spain,Female,34,30-40 Years Old,7,5+ Years,"$70,731.07",1,Yes,Yes,"$20,243.97"
15784280,686,Good,No,0,Germany,Male,35,30-40 Years Old,2,1-3 Years,"$109,342.82",2,No,Yes,"$86,043.27"
15789546,639,Fair,No,0,Spain,Male,28,20-30 Years Old,8,5+ Years,$0.00,2,Yes,No,"$126,561.07"
15590320,850,Excellent,No,0,France,Male,66,60+ Years Old,4,3-5 Years,$0.00,2,No,Yes,"$64,350.80"
15678385,465,Poor,No,0,France,Male,25,20-30 Years Old,2,1-3 Years,"$78,247.31",2,Yes,Yes,"$10,472.31"
15571778,817,Excellent,Yes,1,France,Female,55,50-60 Years Old,10,5+ Years,"$117,561.49",1,Yes,No,"$95,941.55"
15657085,578,Poor,No,0,France,Male,23,20-30 Years Old,10,5+ Years,"$88,980.32",1,Yes,Yes,"$125,222.36"
15640627,611,Fair,No,0,Spain,Male,34,30-40 Years Old,4,3-5 Years,$0.00,2,Yes,No,"$170,950.58"
15566211,616,Fair,Yes,1,Germany,Female,41,40-50 Years Old,1,0-1 Year,"$103,560.57",1,Yes,No,$236.45
15669293,517,Poor,No,0,France,Male,37,30-40 Years Old,5,3-5 Years,"$113,308.84",1,No,Yes,"$31,517.16"
15595067,637,Fair,No,0,Spain,Female,40,30-40 Years Old,6,5+ Years,$0.00,2,Yes,Yes,"$181,610.60"
15753566,806,Excellent,No,0,France,Female,32,30-40 Years Old,3,1-3 Years,"$63,763.49",1,Yes,No,"$156,593.09"
15650391,633,Fair,No,0,France,Female,29,20-30 Years Old,7,5+ Years,"$169,988.35",1,Yes,No,"$4,272.00"
15681843,624,Fair,No,0,Germany,Female,35,30-40 Years Old,0,0-1 Year,"$180,303.24",2,Yes,No,"$163,587.90"
15814846,691,Good,Yes,1,France,Male,52,50-60 Years Old,3,1-3 Years,$0.00,1,Yes,No,"$175,843.68"
15670374,819,Excellent,Yes,1,Germany,Female,49,40-50 Years Old,1,0-1 Year,"$120,656.86",4,No,No,"$166,164.30"
15762332,568,Poor,No,0,Germany,Female,31,30-40 Years Old,1,0-1 Year,"$61,592.14",2,Yes,Yes,"$61,796.64"
15700223,806,Excellent,No,0,France,Male,48,40-50 Years Old,4,3-5 Years,"$164,701.68",1,Yes,Yes,"$21,439.49"
15729956,726,Good,No,0,Spain,Female,26,20-30 Years Old,1,0-1 Year,"$80,780.16",1,Yes,Yes,"$19,225.85"
15594862,552,Poor,No,0,France,Male,36,30-40 Years Old,8,5+ Years,$0.00,2,No,No,"$132,547.02"
15598782,755,Very Good,No,0,Germany,Female,30,20-30 Years Old,6,5+ Years,"$154,221.37",2,No,Yes,"$62,688.55"
15745080,634,Fair,No,0,France,Male,26,20-30 Years Old,8,5+ Years,$0.00,1,Yes,No,"$21,760.96"
15703399,756,Very Good,No,0,France,Female,26,20-30 Years Old,5,3-5 Years,"$101,641.14",2,No,Yes,"$154,460.68"
15732175,776,Very Good,No,0,France,Male,37,30-40 Years Old,2,1-3 Years,$0.00,1,No,Yes,"$8,065.00"
15630725,649,Fair,Yes,1,France,Female,45,40-50 Years Old,5,3-5 Years,"$92,786.66",1,Yes,No,"$173,365.90"
15640260,595,Fair,No,0,Germany,Male,32,30-40 Years Old,8,5+ Years,"$131,081.66",2,Yes,Yes,"$69,428.79"
15716822,646,Fair,No,0,France,Male,30,20-30 Years Old,5,3-5 Years,"$98,014.74",1,Yes,Yes,"$12,757.14"
15583748,592,Fair,No,0,Spain,Male,38,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$180,426.20"
15605968,574,Poor,No,0,France,Male,26,20-30 Years Old,8,5+ Years,"$97,460.10",1,Yes,Yes,"$43,093.67"
15790683,850,Excellent,No,0,France,Male,36,30-40 Years Old,1,0-1 Year,"$104,077.19",2,No,Yes,"$68,594.00"
15607713,850,Excellent,No,0,Spain,Female,29,20-30 Years Old,1,0-1 Year,$0.00,2,Yes,Yes,"$197,996.65"
15700212,475,Poor,Yes,1,France,Female,46,40-50 Years Old,10,5+ Years,$0.00,2,No,No,"$122,953.00"
15626710,642,Fair,No,0,France,Female,39,30-40 Years Old,4,3-5 Years,$0.00,1,Yes,Yes,"$76,821.24"
15716491,710,Good,Yes,1,Spain,Female,51,50-60 Years Old,4,3-5 Years,"$93,656.95",1,No,Yes,"$141,400.51"
15625824,596,Fair,Yes,1,Spain,Male,30,20-30 Years Old,6,5+ Years,"$121,345.88",4,Yes,No,"$41,921.75"
15617705,609,Fair,No,0,France,Female,39,30-40 Years Old,8,5+ Years,"$141,675.23",1,No,Yes,"$175,664.25"
15761976,797,Very Good,No,0,Spain,Female,31,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$117,916.63"
15634891,504,Poor,Yes,1,Germany,Female,43,40-50 Years Old,7,5+ Years,"$102,365.49",1,Yes,No,"$194,690.77"
15744517,735,Good,Yes,1,Spain,Male,50,40-50 Years Old,9,5+ Years,$0.00,1,No,No,"$166,677.35"
15686963,680,Good,No,0,Spain,Female,30,20-30 Years Old,3,1-3 Years,$0.00,1,Yes,No,"$160,131.58"
15808189,449,Poor,No,0,France,Male,52,50-60 Years Old,6,5+ Years,$0.00,2,No,Yes,"$123,622.00"
15580845,685,Good,No,0,Germany,Male,57,50-60 Years Old,7,5+ Years,"$101,868.51",1,No,Yes,"$113,483.96"
15799156,569,Poor,No,0,Spain,Male,38,30-40 Years Old,8,5+ Years,$0.00,2,No,No,"$79,618.79"
15694296,631,Fair,No,0,France,Male,35,30-40 Years Old,9,5+ Years,"$112,392.45",2,Yes,No,"$24,472.23"
15677049,595,Fair,No,0,Germany,Female,25,20-30 Years Old,7,5+ Years,"$106,570.34",2,No,Yes,"$177,025.79"
15583595,461,Poor,No,0,France,Female,28,20-30 Years Old,8,5+ Years,$0.00,1,Yes,Yes,"$103,349.74"
15590146,630,Fair,Yes,1,France,Male,50,40-50 Years Old,1,0-1 Year,"$81,947.76",1,No,Yes,"$63,606.22"
15801548,661,Fair,No,0,France,Female,31,30-40 Years Old,7,5+ Years,"$144,162.30",2,Yes,Yes,"$14,490.79"
15660833,796,Very Good,No,0,Germany,Male,39,30-40 Years Old,5,3-5 Years,"$86,350.87",2,No,No,"$105,080.53"
15762277,710,Good,Yes,1,France,Male,47,40-50 Years Old,5,3-5 Years,"$158,623.14",1,No,No,"$83,499.89"
15791302,741,Very Good,No,0,France,Male,32,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$143,598.70"
15798975,606,Fair,Yes,1,Germany,Male,48,40-50 Years Old,4,3-5 Years,"$132,403.56",1,No,No,"$36,091.91"
15599956,747,Very Good,No,0,France,Male,27,20-30 Years Old,10,5+ Years,$0.00,2,No,No,"$13,007.89"
15577274,549,Poor,No,0,Germany,Female,43,40-50 Years Old,3,1-3 Years,"$134,985.66",1,Yes,No,"$6,101.41"
15701200,576,Poor,No,0,France,Male,36,30-40 Years Old,6,5+ Years,$0.00,2,Yes,Yes,"$48,314.00"
15638149,528,Poor,No,0,France,Male,37,30-40 Years Old,6,5+ Years,"$103,772.45",1,Yes,No,"$197,111.99"
15786199,535,Poor,No,0,France,Male,33,30-40 Years Old,2,1-3 Years,"$133,040.32",1,Yes,Yes,"$110,299.78"
15701765,575,Poor,No,0,Spain,Female,37,30-40 Years Old,0,0-1 Year,$0.00,2,No,No,"$30,114.32"
15586974,656,Fair,No,0,France,Male,39,30-40 Years Old,10,5+ Years,$0.00,2,Yes,Yes,"$98,894.64"
15729040,440,Poor,No,0,France,Male,42,40-50 Years Old,2,1-3 Years,$0.00,2,Yes,No,"$49,826.68"
15788676,539,Poor,No,0,Spain,Male,38,30-40 Years Old,8,5+ Years,"$71,460.67",2,Yes,Yes,"$10,074.05"
15602497,850,Excellent,No,0,Spain,Male,39,30-40 Years Old,6,5+ Years,"$133,214.13",1,No,Yes,"$20,769.88"
15701333,646,Fair,No,0,France,Female,37,30-40 Years Old,7,5+ Years,"$96,558.66",1,No,No,"$163,427.18"
15812071,744,Very Good,No,0,France,Male,54,50-60 Years Old,6,5+ Years,"$93,806.31",2,No,Yes,"$140,068.77"
15634375,710,Good,No,0,Spain,Female,36,30-40 Years Old,8,5+ Years,$0.00,2,No,No,"$83,206.19"
15738267,544,Poor,Yes,1,France,Female,64,60+ Years Old,3,1-3 Years,"$124,043.80",1,Yes,Yes,"$111,402.97"
15786800,723,Good,Yes,1,Germany,Male,52,50-60 Years Old,5,3-5 Years,"$131,694.97",1,No,Yes,"$92,873.50"
15591130,507,Poor,No,0,Spain,Female,29,20-30 Years Old,6,5+ Years,$0.00,2,No,Yes,"$94,780.90"
15720662,787,Very Good,No,0,France,Female,35,30-40 Years Old,1,0-1 Year,"$106,266.80",1,Yes,Yes,"$16,607.15"
15751531,598,Fair,No,0,Spain,Male,41,40-50 Years Old,8,5+ Years,$0.00,2,Yes,Yes,"$161,954.43"
15653595,796,Very Good,No,0,France,Male,51,50-60 Years Old,6,5+ Years,$0.00,2,No,Yes,"$194,733.28"
15568360,569,Poor,No,0,Spain,Female,41,40-50 Years Old,4,3-5 Years,"$139,840.36",1,Yes,Yes,"$163,524.70"
15781210,711,Good,No,0,France,Male,34,30-40 Years Old,8,5+ Years,$0.00,2,No,No,"$48,260.19"
15668058,661,Fair,No,0,Germany,Male,35,30-40 Years Old,8,5+ Years,"$124,098.54",1,Yes,No,"$86,678.48"
15597131,415,Poor,No,0,France,Male,32,30-40 Years Old,5,3-5 Years,"$145,807.59",1,Yes,Yes,"$3,064.65"
15697283,578,Poor,No,0,Spain,Male,23,20-30 Years Old,8,5+ Years,$0.00,2,Yes,No,"$112,124.98"
15640953,611,Fair,No,0,France,Female,26,20-30 Years Old,2,1-3 Years,"$107,508.93",2,Yes,Yes,"$120,801.65"
15715031,600,Fair,No,0,France,Female,28,20-30 Years Old,6,5+ Years,$0.00,2,No,Yes,"$52,193.23"
15589660,661,Fair,No,0,Germany,Female,32,30-40 Years Old,1,0-1 Year,"$145,980.23",1,No,Yes,"$56,636.28"
15769818,850,Excellent,No,0,France,Female,37,30-40 Years Old,3,1-3 Years,"$212,778.20",1,No,Yes,"$69,372.88"
15782736,573,Poor,Yes,1,Germany,Female,47,40-50 Years Old,4,3-5 Years,"$152,522.47",1,No,Yes,"$164,038.07"
15614818,764,Very Good,No,0,Spain,Female,33,30-40 Years Old,9,5+ Years,"$168,964.77",1,No,Yes,"$118,982.51"
15794014,838,Excellent,No,0,France,Female,34,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$27,472.07"
15732448,821,Excellent,No,0,France,Female,28,20-30 Years Old,8,5+ Years,$0.00,1,Yes,Yes,"$36,754.13"
15723411,607,Fair,No,0,Spain,Female,36,30-40 Years Old,4,3-5 Years,"$98,266.30",1,Yes,Yes,"$46,416.36"
15797686,558,Poor,No,0,France,Male,38,30-40 Years Old,8,5+ Years,"$113,000.92",1,Yes,Yes,"$152,872.39"
15605950,530,Poor,No,0,Germany,Male,23,20-30 Years Old,1,0-1 Year,"$137,060.88",2,Yes,Yes,"$165,227.23"
15812497,654,Fair,No,0,Germany,Male,37,30-40 Years Old,5,3-5 Years,"$112,146.12",1,Yes,No,"$75,927.35"
15690678,530,Poor,No,0,France,Female,33,30-40 Years Old,4,3-5 Years,"$129,307.32",1,Yes,Yes,"$172,930.28"
15747677,656,Fair,No,0,Spain,Male,69,60+ Years Old,6,5+ Years,"$163,975.09",1,Yes,Yes,"$36,108.50"
15618926,520,Poor,No,0,Spain,Male,43,40-50 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$36,202.74"
15673908,602,Fair,No,0,Germany,Female,42,40-50 Years Old,6,5+ Years,"$158,414.85",1,Yes,Yes,"$131,886.46"
15727944,701,Good,No,0,Germany,Female,48,40-50 Years Old,1,0-1 Year,"$92,072.68",1,Yes,Yes,"$133,992.36"
15807294,653,Fair,No,0,Spain,Female,30,20-30 Years Old,2,1-3 Years,"$88,243.29",2,Yes,Yes,"$96,658.26"
15618581,668,Fair,No,0,Spain,Male,25,20-30 Years Old,8,5+ Years,$0.00,2,Yes,Yes,"$135,112.09"
15584364,652,Fair,Yes,1,France,Male,48,40-50 Years Old,4,3-5 Years,"$59,486.31",1,Yes,No,"$163,944.18"
15599552,639,Fair,No,0,Spain,Female,54,50-60 Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$53,843.71"
15749177,730,Good,No,0,Spain,Female,52,50-60 Years Old,7,5+ Years,$0.00,2,No,Yes,"$122,398.84"
15718779,780,Very Good,No,0,France,Male,34,30-40 Years Old,1,0-1 Year,$0.00,1,Yes,Yes,"$64,804.04"
15568106,592,Fair,No,0,France,Female,38,30-40 Years Old,8,5+ Years,"$119,278.01",2,No,Yes,"$19,370.73"
15779481,628,Fair,No,0,France,Male,34,30-40 Years Old,4,3-5 Years,"$158,741.43",2,Yes,Yes,"$126,192.54"
15709994,658,Fair,Yes,1,France,Female,40,30-40 Years Old,7,5+ Years,"$140,596.95",1,No,Yes,"$135,459.02"
15772777,850,Excellent,No,0,Spain,Female,29,20-30 Years Old,10,5+ Years,$0.00,2,Yes,Yes,"$94,815.04"
15706815,515,Poor,Yes,1,Germany,Male,37,30-40 Years Old,2,1-3 Years,"$90,432.92",1,Yes,Yes,"$188,366.04"
15618018,571,Poor,No,0,France,Female,35,30-40 Years Old,1,0-1 Year,"$104,783.81",2,No,Yes,"$178,512.52"
15671032,760,Very Good,No,0,Germany,Male,42,40-50 Years Old,0,0-1 Year,"$77,992.97",2,Yes,Yes,"$97,906.38"
15634281,720,Good,No,0,Germany,Female,43,40-50 Years Old,10,5+ Years,"$110,822.90",1,No,No,"$72,861.94"
15766374,632,Fair,No,0,Germany,Male,42,40-50 Years Old,4,3-5 Years,"$119,624.60",2,Yes,Yes,"$195,978.86"
15600991,694,Good,Yes,1,Germany,Male,31,30-40 Years Old,6,5+ Years,"$109,052.59",2,Yes,Yes,"$19,448.93"
15777576,559,Poor,No,0,Spain,Female,40,30-40 Years Old,5,3-5 Years,"$139,129.44",1,No,Yes,"$32,635.54"
15742613,773,Very Good,No,0,Germany,Female,42,40-50 Years Old,8,5+ Years,"$152,324.66",2,Yes,No,"$171,733.22"
15649523,581,Fair,No,0,France,Male,38,30-40 Years Old,1,0-1 Year,$0.00,2,Yes,No,"$46,176.22"
15651063,524,Poor,No,0,Germany,Female,37,30-40 Years Old,9,5+ Years,"$127,480.58",2,Yes,No,"$179,634.69"
15683124,713,Good,Yes,1,France,Male,53,50-60 Years Old,6,5+ Years,"$115,029.40",1,No,No,"$191,521.32"
15618314,676,Good,No,0,France,Male,40,30-40 Years Old,8,5+ Years,"$114,005.78",1,Yes,Yes,"$67,998.45"
15670823,651,Fair,Yes,1,Germany,Female,42,40-50 Years Old,1,0-1 Year,"$116,646.76",1,Yes,No,"$44,731.80"
15607133,717,Good,Yes,1,Spain,Female,49,40-50 Years Old,1,0-1 Year,"$110,864.38",2,Yes,Yes,"$124,532.90"
15615012,594,Fair,No,0,France,Male,23,20-30 Years Old,5,3-5 Years,"$156,267.59",1,Yes,No,"$160,968.44"
15725141,716,Good,Yes,1,France,Female,44,40-50 Years Old,3,1-3 Years,"$109,528.28",1,Yes,No,"$27,341.63"
15623560,668,Fair,No,0,France,Female,35,30-40 Years Old,6,5+ Years,"$102,482.76",1,Yes,Yes,"$53,994.64"
15693018,678,Good,No,0,Germany,Male,23,20-30 Years Old,10,5+ Years,"$115,563.71",1,Yes,Yes,"$91,633.53"
15636756,545,Poor,No,0,France,Male,23,20-30 Years Old,2,1-3 Years,$0.00,2,Yes,No,"$189,613.12"
15647474,613,Fair,No,0,France,Female,40,30-40 Years Old,9,5+ Years,"$95,624.36",2,Yes,Yes,"$60,706.33"
15576714,687,Good,No,0,Spain,Female,21,20-30 Years Old,8,5+ Years,$0.00,2,Yes,Yes,"$154,767.34"
15585047,715,Good,No,0,France,Male,28,20-30 Years Old,7,5+ Years,"$160,376.61",1,No,No,"$196,853.11"
15743976,618,Fair,No,0,Germany,Male,41,40-50 Years Old,8,5+ Years,"$37,702.79",1,Yes,Yes,"$195,775.48"
15793881,721,Good,No,0,France,Female,35,30-40 Years Old,6,5+ Years,"$118,273.83",1,No,Yes,"$3,086.89"
15576517,445,Poor,No,0,Germany,Female,34,30-40 Years Old,7,5+ Years,"$131,082.17",2,Yes,Yes,"$70,618.00"
15631072,690,Good,No,0,France,Male,38,30-40 Years Old,1,0-1 Year,"$94,456.00",2,No,Yes,"$55,034.02"
15730394,709,Good,Yes,1,France,Female,43,40-50 Years Old,8,5+ Years,$0.00,2,No,No,"$168,035.62"
15631460,671,Good,No,0,Spain,Female,42,40-50 Years Old,3,1-3 Years,$0.00,2,Yes,Yes,"$128,449.33"
15692002,538,Poor,No,0,France,Male,33,30-40 Years Old,6,5+ Years,"$93,791.38",1,Yes,Yes,"$199,249.29"
15595282,735,Good,No,0,France,Female,33,30-40 Years Old,4,3-5 Years,$0.00,2,Yes,No,"$149,474.69"
15789548,592,Fair,No,0,France,Female,37,30-40 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$126,726.33"
15758035,747,Very Good,No,0,France,Male,61,60+ Years Old,7,5+ Years,"$155,973.13",1,No,Yes,"$147,554.26"
15617518,675,Good,No,0,Germany,Male,36,30-40 Years Old,7,5+ Years,"$89,409.95",1,Yes,Yes,"$149,399.70"
15651802,632,Fair,No,0,Spain,Female,39,30-40 Years Old,5,3-5 Years,"$97,854.37",2,Yes,No,"$93,536.38"
15631813,621,Fair,No,0,France,Male,39,30-40 Years Old,6,5+ Years,$0.00,2,Yes,Yes,"$58,883.91"
15729668,521,Poor,No,0,Spain,Male,29,20-30 Years Old,3,1-3 Years,"$60,280.62",1,Yes,No,"$154,271.41"
